# An isolated stratocumulus water cloud out of the entire cloud field of rico.20.smagorinsky/MISR01/An
122,106,39      # nx,ny,nz
73,44,11,0.07819,16.756
73,44,12,0.29592,17.022
73,44,13,0.71096,17.261
73,44,14,0.69695,17.425
73,44,15,1.07150,17.593
73,44,16,0.17690,17.794
73,45,4,0.04425,13.314
73,45,5,0.04532,14.001
73,45,7,0.17926,15.106
73,45,8,0.40133,15.532
73,45,9,0.37198,15.904
73,45,10,0.10708,16.321
73,45,11,0.14310,16.756
73,45,12,0.34750,17.022
73,45,13,0.59100,17.261
73,45,14,0.64720,17.425
73,45,15,0.98288,17.593
73,45,16,0.27534,17.794
73,46,4,0.01893,13.314
73,46,7,0.11802,15.106
73,46,8,0.34938,15.532
73,46,9,0.29133,15.904
73,46,10,0.07359,16.321
73,46,11,0.15486,16.756
73,46,12,0.31222,17.022
73,46,13,0.54800,17.261
73,46,14,0.60574,17.425
73,46,15,0.86068,17.593
73,46,16,0.42789,17.794
73,47,7,0.00411,15.106
73,47,8,0.18511,15.532
73,47,9,0.06805,15.904
73,47,11,0.14946,16.756
73,47,12,0.25390,17.022
73,47,13,0.60850,17.261
73,47,14,0.60846,17.425
73,47,15,0.82146,17.593
73,47,16,0.55845,17.794
73,48,10,0.06797,16.321
73,48,11,0.24553,16.756
73,48,12,0.26947,17.022
73,48,13,0.64670,17.261
73,48,14,0.67723,17.425
73,48,15,0.72042,17.593
73,48,16,0.60102,17.794
73,49,9,0.05191,15.904
73,49,10,0.23389,16.321
73,49,11,0.38813,16.756
73,49,12,0.44187,17.022
73,49,13,0.62483,17.261
73,49,14,0.73105,17.425
73,49,15,0.61921,17.593
73,49,16,0.51664,17.794
73,50,10,0.04578,16.321
73,50,11,0.25221,16.756
73,50,12,0.50075,17.022
73,50,13,0.63222,17.261
73,50,14,0.69362,17.425
73,50,15,0.53108,17.593
73,50,16,0.37929,17.794
73,51,11,0.01456,16.756
73,51,12,0.26961,17.022
73,51,13,0.49942,17.261
73,51,14,0.61007,17.425
73,51,15,0.39475,17.593
73,51,16,0.16143,17.794
73,52,9,0.13098,15.904
73,52,10,0.04402,16.321
73,52,12,0.05261,17.022
73,52,13,0.28796,17.261
73,52,14,0.46234,17.425
73,52,15,0.09198,17.593
73,53,5,0.00523,14.001
73,53,8,0.03202,15.532
73,53,9,0.10481,15.904
73,53,13,0.10833,17.261
73,53,14,0.10398,17.425
73,61,14,0.00714,17.425
73,62,5,0.01996,14.001
73,63,4,0.00747,13.314
73,63,5,0.10976,14.001
73,63,6,0.11203,14.607
73,64,3,0.01183,12.521
73,64,4,0.11646,13.314
73,64,5,0.18045,14.001
73,64,6,0.24998,14.607
73,64,7,0.19645,15.106
73,65,4,0.09108,13.314
73,65,5,0.13781,14.001
73,65,6,0.26476,14.607
73,65,7,0.30685,15.106
73,65,8,0.14365,15.532
73,66,4,0.03462,13.314
73,66,5,0.08305,14.001
73,66,6,0.16072,14.607
73,66,7,0.18238,15.106
73,66,8,0.12535,15.532
73,67,4,0.06297,13.314
73,67,5,0.11789,14.001
73,67,6,0.06997,14.607
73,67,7,0.05115,15.106
73,68,4,0.05691,13.314
73,68,5,0.12648,14.001
73,68,6,0.12349,14.607
73,68,7,0.06003,15.106
73,69,5,0.06599,14.001
73,69,6,0.18452,14.607
73,69,7,0.06247,15.106
73,70,5,0.05148,14.001
73,70,6,0.12163,14.607
73,70,7,0.01892,15.106
73,71,5,0.04922,14.001
73,71,6,0.03283,14.607
73,71,7,0.06461,15.106
73,71,8,0.02606,15.532
73,72,5,0.03381,14.001
73,72,6,0.00413,14.607
73,72,7,0.05379,15.106
73,73,7,0.01115,15.106
73,76,5,0.01311,14.001
73,77,5,0.08736,14.001
73,78,5,0.05603,14.001
73,83,5,0.00933,14.001
73,84,5,0.02721,14.001
73,85,5,0.02148,14.001
74,27,3,0.05805,12.521
74,27,4,0.03318,13.314
74,28,3,0.01248,12.521
74,28,4,0.08267,13.314
74,29,4,0.03663,13.314
74,32,3,0.02896,12.521
74,33,3,0.01988,12.521
74,33,4,0.01221,13.314
74,34,4,0.10126,13.314
74,34,6,0.03631,14.607
74,35,4,0.08050,13.314
74,35,5,0.05905,14.001
74,35,6,0.06786,14.607
74,36,4,0.03372,13.314
74,36,5,0.08551,14.001
74,36,6,0.01360,14.607
74,36,7,0.06688,15.106
74,37,3,0.02590,12.521
74,37,4,0.04731,13.314
74,37,5,0.13595,14.001
74,37,6,0.01641,14.607
74,37,7,0.05062,15.106
74,38,3,0.02252,12.521
74,38,4,0.06852,13.314
74,38,5,0.22069,14.001
74,38,6,0.14817,14.607
74,38,7,0.08538,15.106
74,39,3,0.02589,12.521
74,39,4,0.05284,13.314
74,39,5,0.17012,14.001
74,39,6,0.27504,14.607
74,39,7,0.21888,15.106
74,39,8,0.01905,15.532
74,39,13,0.08310,17.261
74,39,14,0.03426,17.425
74,40,3,0.02146,12.521
74,40,4,0.05703,13.314
74,40,5,0.08641,14.001
74,40,6,0.25282,14.607
74,40,7,0.32515,15.106
74,40,8,0.09645,15.532
74,40,12,0.16930,17.022
74,40,13,0.54456,17.261
74,40,14,0.49614,17.425
74,41,3,0.01087,12.521
74,41,4,0.07494,13.314
74,41,5,0.12338,14.001
74,41,6,0.15766,14.607
74,41,7,0.33847,15.106
74,41,8,0.24423,15.532
74,41,9,0.11272,15.904
74,41,12,0.31505,17.022
74,41,13,0.59832,17.261
74,41,14,0.63884,17.425
74,41,15,0.31252,17.593
74,42,4,0.08940,13.314
74,42,5,0.20435,14.001
74,42,6,0.20563,14.607
74,42,7,0.25000,15.106
74,42,8,0.34074,15.532
74,42,9,0.30296,15.904
74,42,10,0.10795,16.321
74,42,11,0.03675,16.756
74,42,12,0.24815,17.022
74,42,13,0.47876,17.261
74,42,14,0.35042,17.425
74,42,15,0.72853,17.593
74,43,4,0.05464,13.314
74,43,5,0.21326,14.001
74,43,6,0.29509,14.607
74,43,7,0.18805,15.106
74,43,8,0.31656,15.532
74,43,9,0.37264,15.904
74,43,10,0.24497,16.321
74,43,11,0.16463,16.756
74,43,12,0.23320,17.022
74,43,13,0.48274,17.261
74,43,14,0.35652,17.425
74,43,15,0.77574,17.593
74,43,16,0.17075,17.794
74,44,5,0.15496,14.001
74,44,6,0.25966,14.607
74,44,7,0.20387,15.106
74,44,8,0.23670,15.532
74,44,9,0.40416,15.904
74,44,10,0.33331,16.321
74,44,11,0.23847,16.756
74,44,12,0.28007,17.022
74,44,13,0.45430,17.261
74,44,14,0.46299,17.425
74,44,15,0.82849,17.593
74,44,16,0.27739,17.794
74,45,5,0.05426,14.001
74,45,6,0.05391,14.607
74,45,7,0.18617,15.106
74,45,8,0.26601,15.532
74,45,9,0.44946,15.904
74,45,10,0.34314,16.321
74,45,11,0.27886,16.756
74,45,12,0.36560,17.022
74,45,13,0.40261,17.261
74,45,14,0.38438,17.425
74,45,15,0.65016,17.593
74,45,16,0.37821,17.794
74,46,4,0.01326,13.314
74,46,5,0.00126,14.001
74,46,7,0.12554,15.106
74,46,8,0.33235,15.532
74,46,9,0.45917,15.904
74,46,10,0.31396,16.321
74,46,11,0.29765,16.756
74,46,12,0.41239,17.022
74,46,13,0.41161,17.261
74,46,14,0.33036,17.425
74,46,15,0.39314,17.593
74,46,16,0.70525,17.794
74,47,7,0.02745,15.106
74,47,8,0.27644,15.532
74,47,9,0.33590,15.904
74,47,10,0.22726,16.321
74,47,11,0.31374,16.756
74,47,12,0.45464,17.022
74,47,13,0.51022,17.261
74,47,14,0.28103,17.425
74,47,15,0.36056,17.593
74,47,16,0.87769,17.794
74,48,8,0.06441,15.532
74,48,9,0.09276,15.904
74,48,10,0.17625,16.321
74,48,11,0.35683,16.756
74,48,12,0.51210,17.022
74,48,13,0.64529,17.261
74,48,14,0.35426,17.425
74,48,15,0.36156,17.593
74,48,16,0.94895,17.794
74,48,17,0.12400,17.990
74,49,9,0.02181,15.904
74,49,10,0.15273,16.321
74,49,11,0.35570,16.756
74,49,12,0.53325,17.022
74,49,13,0.68728,17.261
74,49,14,0.48030,17.425
74,49,15,0.41093,17.593
74,49,16,0.88825,17.794
74,49,17,0.11853,17.990
74,50,9,0.01265,15.904
74,50,10,0.05681,16.321
74,50,11,0.21399,16.756
74,50,12,0.39975,17.022
74,50,13,0.58435,17.261
74,50,14,0.50175,17.425
74,50,15,0.50583,17.593
74,50,16,0.77503,17.794
74,50,17,0.00665,17.990
74,51,9,0.02882,15.904
74,51,10,0.11856,16.321
74,51,11,0.07012,16.756
74,51,12,0.15014,17.022
74,51,13,0.22172,17.261
74,51,14,0.41400,17.425
74,51,15,0.53842,17.593
74,51,16,0.53665,17.794
74,52,9,0.02789,15.904
74,52,10,0.01093,16.321
74,52,13,0.02051,17.261
74,52,14,0.37400,17.425
74,52,15,0.43094,17.593
74,52,16,0.14536,17.794
74,53,13,0.10687,17.261
74,53,14,0.36514,17.425
74,53,15,0.06495,17.593
74,61,4,0.03529,13.314
74,61,5,0.03455,14.001
74,61,13,0.03782,17.261
74,61,14,0.12334,17.425
74,62,4,0.06528,13.314
74,62,5,0.14469,14.001
74,62,6,0.00923,14.607
74,62,13,0.00769,17.261
74,62,14,0.08259,17.425
74,62,15,0.05134,17.593
74,63,3,0.01480,12.521
74,63,4,0.10469,13.314
74,63,5,0.19727,14.001
74,63,6,0.16225,14.607
74,63,7,0.12151,15.106
74,63,15,0.08313,17.593
74,64,3,0.02340,12.521
74,64,4,0.11379,13.314
74,64,5,0.18101,14.001
74,64,6,0.26890,14.607
74,64,7,0.32577,15.106
74,64,8,0.13926,15.532
74,64,15,0.06038,17.593
74,65,3,0.00539,12.521
74,65,4,0.06820,13.314
74,65,5,0.11574,14.001
74,65,6,0.28621,14.607
74,65,7,0.27887,15.106
74,65,8,0.29992,15.532
74,66,4,0.03087,13.314
74,66,5,0.09440,14.001
74,66,6,0.20847,14.607
74,66,7,0.13432,15.106
74,66,8,0.20501,15.532
74,67,4,0.03633,13.314
74,67,5,0.11736,14.001
74,67,6,0.18110,14.607
74,67,7,0.02366,15.106
74,68,4,0.02725,13.314
74,68,5,0.11699,14.001
74,68,6,0.18459,14.607
74,69,4,0.00425,13.314
74,69,5,0.09052,14.001
74,69,6,0.10588,14.607
74,70,5,0.08126,14.001
74,70,6,0.01408,14.607
74,71,5,0.06695,14.001
74,72,5,0.02493,14.001
74,75,5,0.00756,14.001
74,76,4,0.01462,13.314
74,76,5,0.06064,14.001
74,77,4,0.00343,13.314
74,77,5,0.10431,14.001
74,77,7,0.02424,15.106
74,78,5,0.05700,14.001
74,79,4,0.00550,13.314
74,82,4,0.00689,13.314
74,83,4,0.01800,13.314
74,83,5,0.01084,14.001
74,84,4,0.00570,13.314
74,84,5,0.02009,14.001
75,27,3,0.01980,12.521
75,27,4,0.00237,13.314
75,35,6,0.01706,14.607
75,36,3,0.00378,12.521
75,36,4,0.01238,13.314
75,36,7,0.04445,15.106
75,37,3,0.04453,12.521
75,37,4,0.11691,13.314
75,37,5,0.05521,14.001
75,38,3,0.01953,12.521
75,38,4,0.13843,13.314
75,38,5,0.22169,14.001
75,38,6,0.04127,14.607
75,38,7,0.00368,15.106
75,39,3,0.01561,12.521
75,39,4,0.09848,13.314
75,39,5,0.25063,14.001
75,39,6,0.23236,14.607
75,39,7,0.11253,15.106
75,39,8,0.02954,15.532
75,39,13,0.02658,17.261
75,39,14,0.00773,17.425
75,40,3,0.01587,12.521
75,40,4,0.08990,13.314
75,40,5,0.16920,14.001
75,40,6,0.29572,14.607
75,40,7,0.26131,15.106
75,40,8,0.12152,15.532
75,40,9,0.01769,15.904
75,40,12,0.23066,17.022
75,40,13,0.44881,17.261
75,40,14,0.44741,17.425
75,41,3,0.00471,12.521
75,41,4,0.08698,13.314
75,41,5,0.14550,14.001
75,41,6,0.20143,14.607
75,41,7,0.35286,15.106
75,41,8,0.20404,15.532
75,41,9,0.17430,15.904
75,41,10,0.05185,16.321
75,41,12,0.23761,17.022
75,41,13,0.38382,17.261
75,41,14,0.62095,17.425
75,41,15,0.29955,17.593
75,42,4,0.06512,13.314
75,42,5,0.14702,14.001
75,42,6,0.19142,14.607
75,42,7,0.29933,15.106
75,42,8,0.29868,15.532
75,42,9,0.21048,15.904
75,42,10,0.23161,16.321
75,42,11,0.11668,16.756
75,42,12,0.31034,17.022
75,42,13,0.32140,17.261
75,42,14,0.46737,17.425
75,42,15,0.62744,17.593
75,43,4,0.00711,13.314
75,43,5,0.12122,14.001
75,43,6,0.27189,14.607
75,43,7,0.24479,15.106
75,43,8,0.31615,15.532
75,43,9,0.19889,15.904
75,43,10,0.33302,16.321
75,43,11,0.29977,16.756
75,43,12,0.37810,17.022
75,43,13,0.46595,17.261
75,43,14,0.49276,17.425
75,43,15,0.64992,17.593
75,43,16,0.11490,17.794
75,44,5,0.08278,14.001
75,44,6,0.27982,14.607
75,44,7,0.25850,15.106
75,44,8,0.25168,15.532
75,44,9,0.25707,15.904
75,44,10,0.38330,16.321
75,44,11,0.38126,16.756
75,44,12,0.41921,17.022
75,44,13,0.38605,17.261
75,44,14,0.45305,17.425
75,44,15,0.65076,17.593
75,44,16,0.21605,17.794
75,45,5,0.03470,14.001
75,45,6,0.14807,14.607
75,45,7,0.22574,15.106
75,45,8,0.21339,15.532
75,45,9,0.33359,15.904
75,45,10,0.44615,16.321
75,45,11,0.39242,16.756
75,45,12,0.47114,17.022
75,45,13,0.36806,17.261
75,45,14,0.28559,17.425
75,45,15,0.55740,17.593
75,45,16,0.32657,17.794
75,46,5,0.01862,14.001
75,46,6,0.00117,14.607
75,46,7,0.11011,15.106
75,46,8,0.25932,15.532
75,46,9,0.40261,15.904
75,46,10,0.50499,16.321
75,46,11,0.40845,16.756
75,46,12,0.47611,17.022
75,46,13,0.35409,17.261
75,46,14,0.17829,17.425
75,46,15,0.34332,17.593
75,46,16,0.64203,17.794
75,47,7,0.06395,15.106
75,47,8,0.24964,15.532
75,47,9,0.42157,15.904
75,47,10,0.46759,16.321
75,47,11,0.42677,16.756
75,47,12,0.51790,17.022
75,47,13,0.36733,17.261
75,47,14,0.05817,17.425
75,47,15,0.19923,17.593
75,47,16,0.80254,17.794
75,47,17,0.11292,17.990
75,48,7,0.02856,15.106
75,48,8,0.12528,15.532
75,48,9,0.24109,15.904
75,48,10,0.32904,16.321
75,48,11,0.41691,16.756
75,48,12,0.54157,17.022
75,48,13,0.49861,17.261
75,48,14,0.02275,17.425
75,48,15,0.11585,17.593
75,48,16,0.86328,17.794
75,48,17,0.31714,17.990
75,49,9,0.07463,15.904
75,49,10,0.23814,16.321
75,49,11,0.39664,16.756
75,49,12,0.49842,17.022
75,49,13,0.55521,17.261
75,49,14,0.06778,17.425
75,49,15,0.10136,17.593
75,49,16,0.85566,17.794
75,49,17,0.34709,17.990
75,50,9,0.05092,15.904
75,50,10,0.26690,16.321
75,50,11,0.39709,16.756
75,50,12,0.44720,17.022
75,50,13,0.38081,17.261
75,50,14,0.07545,17.425
75,50,15,0.17919,17.593
75,50,16,0.83913,17.794
75,50,17,0.23714,17.990
75,51,9,0.03357,15.904
75,51,10,0.22500,16.321
75,51,11,0.31990,16.756
75,51,12,0.28329,17.022
75,51,13,0.02306,17.261
75,51,14,0.03431,17.425
75,51,15,0.33669,17.593
75,51,16,0.73373,17.794
75,51,17,0.04018,17.990
75,52,14,0.09816,17.425
75,52,15,0.44787,17.593
75,52,16,0.39925,17.794
75,53,14,0.26093,17.425
75,53,15,0.26796,17.593
75,54,10,0.03417,16.321
75,55,10,0.07439,16.321
75,59,4,0.00559,13.314
75,60,4,0.08145,13.314
75,60,5,0.05607,14.001
75,61,4,0.06307,13.314
75,61,5,0.13972,14.001
75,61,13,0.02024,17.261
75,61,14,0.11635,17.425
75,61,15,0.03298,17.593
75,62,4,0.05836,13.314
75,62,5,0.17384,14.001
75,62,6,0.09601,14.607
75,62,14,0.01224,17.425
75,62,15,0.05591,17.593
75,63,3,0.01789,12.521
75,63,4,0.06903,13.314
75,63,5,0.17132,14.001
75,63,6,0.25787,14.607
75,63,7,0.21868,15.106
75,63,8,0.05105,15.532
75,63,15,0.02571,17.593
75,64,3,0.01902,12.521
75,64,4,0.04795,13.314
75,64,5,0.12566,14.001
75,64,6,0.26991,14.607
75,64,7,0.36119,15.106
75,64,8,0.21047,15.532
75,64,12,0.00441,17.022
75,64,15,0.01844,17.593
75,65,4,0.02179,13.314
75,65,5,0.09824,14.001
75,65,6,0.20864,14.607
75,65,7,0.22561,15.106
75,65,8,0.26038,15.532
75,66,4,0.01780,13.314
75,66,5,0.10022,14.001
75,66,6,0.19155,14.607
75,66,7,0.08789,15.106
75,66,8,0.15243,15.532
75,67,4,0.01643,13.314
75,67,5,0.11610,14.001
75,67,6,0.16827,14.607
75,68,4,0.01298,13.314
75,68,5,0.10004,14.001
75,68,6,0.11646,14.607
75,69,4,0.00947,13.314
75,69,5,0.08877,14.001
75,69,6,0.04413,14.607
75,70,5,0.08993,14.001
75,71,5,0.05160,14.001
75,72,5,0.00313,14.001
75,74,4,0.02241,13.314
75,75,4,0.05642,13.314
75,75,5,0.04128,14.001
75,76,4,0.03052,13.314
75,76,5,0.08071,14.001
75,76,7,0.01380,15.106
75,77,4,0.02021,13.314
75,77,5,0.07802,14.001
75,77,7,0.03630,15.106
75,78,4,0.04139,13.314
75,78,5,0.02868,14.001
75,79,4,0.02292,13.314
75,79,9,0.01700,15.904
75,82,4,0.01626,13.314
75,83,4,0.01780,13.314
76,36,3,0.02724,12.521
76,37,3,0.02305,12.521
76,37,4,0.07559,13.314
76,37,5,0.03719,14.001
76,38,3,0.01512,12.521
76,38,4,0.15232,13.314
76,38,5,0.17509,14.001
76,39,3,0.00471,12.521
76,39,4,0.13057,13.314
76,39,5,0.23185,14.001
76,39,6,0.12513,14.607
76,39,8,0.03485,15.532
76,39,13,0.00926,17.261
76,40,3,0.00852,12.521
76,40,4,0.09797,13.314
76,40,5,0.20565,14.001
76,40,6,0.25213,14.607
76,40,7,0.07558,15.106
76,40,8,0.02015,15.532
76,40,9,0.06156,15.904
76,40,12,0.28200,17.022
76,40,13,0.48272,17.261
76,40,14,0.41428,17.425
76,41,4,0.07444,13.314
76,41,5,0.14960,14.001
76,41,6,0.22104,14.607
76,41,7,0.26131,15.106
76,41,8,0.04362,15.532
76,41,9,0.07352,15.904
76,41,10,0.10987,16.321
76,41,12,0.24472,17.022
76,41,13,0.43253,17.261
76,41,14,0.74811,17.425
76,41,15,0.23206,17.593
76,42,4,0.03498,13.314
76,42,5,0.08372,14.001
76,42,6,0.17167,14.607
76,42,7,0.27691,15.106
76,42,8,0.12084,15.532
76,42,9,0.04537,15.904
76,42,10,0.25040,16.321
76,42,11,0.19508,16.756
76,42,12,0.36850,17.022
76,42,13,0.39327,17.261
76,42,14,0.66849,17.425
76,42,15,0.52584,17.593
76,43,5,0.04397,14.001
76,43,6,0.17131,14.607
76,43,7,0.25191,15.106
76,43,8,0.22356,15.532
76,43,10,0.23523,16.321
76,43,11,0.35793,16.756
76,43,12,0.42845,17.022
76,43,13,0.46286,17.261
76,43,14,0.57040,17.425
76,43,15,0.57516,17.593
76,43,16,0.00934,17.794
76,44,5,0.03005,14.001
76,44,6,0.17513,14.607
76,44,7,0.24421,15.106
76,44,8,0.27793,15.532
76,44,9,0.10433,15.904
76,44,10,0.18516,16.321
76,44,11,0.37392,16.756
76,44,12,0.46281,17.022
76,44,13,0.27881,17.261
76,44,14,0.36099,17.425
76,44,15,0.53256,17.593
76,44,16,0.09255,17.794
76,45,5,0.00523,14.001
76,45,6,0.10556,14.607
76,45,7,0.22077,15.106
76,45,8,0.30281,15.532
76,45,9,0.21469,15.904
76,45,10,0.28062,16.321
76,45,11,0.30420,16.756
76,45,12,0.46258,17.022
76,45,13,0.20431,17.261
76,45,14,0.17578,17.425
76,45,15,0.52492,17.593
76,45,16,0.18666,17.794
76,46,6,0.00109,14.607
76,46,7,0.12543,15.106
76,46,8,0.25885,15.532
76,46,9,0.26754,15.904
76,46,10,0.42522,16.321
76,46,11,0.33389,16.756
76,46,12,0.44058,17.022
76,46,13,0.14337,17.261
76,46,14,0.10461,17.425
76,46,15,0.52564,17.593
76,46,16,0.40841,17.794
76,47,7,0.06145,15.106
76,47,8,0.21298,15.532
76,47,9,0.32096,15.904
76,47,10,0.48974,16.321
76,47,11,0.41611,16.756
76,47,12,0.49046,17.022
76,47,13,0.14845,17.261
76,47,14,0.03010,17.425
76,47,15,0.42091,17.593
76,47,16,0.63887,17.794
76,47,17,0.09332,17.990
76,48,7,0.03643,15.106
76,48,8,0.12703,15.532
76,48,9,0.29922,15.904
76,48,10,0.44289,16.321
76,48,11,0.42662,16.756
76,48,12,0.51053,17.022
76,48,13,0.21852,17.261
76,48,15,0.29578,17.593
76,48,16,0.69185,17.794
76,48,17,0.30975,17.990
76,49,8,0.01566,15.532
76,49,9,0.14965,15.904
76,49,10,0.35185,16.321
76,49,11,0.43427,16.756
76,49,12,0.43437,17.022
76,49,13,0.22667,17.261
76,49,15,0.19433,17.593
76,49,16,0.68723,17.794
76,49,17,0.41060,17.990
76,50,9,0.11475,15.904
76,50,10,0.31823,16.321
76,50,11,0.44955,16.756
76,50,12,0.40298,17.022
76,50,13,0.09657,17.261
76,50,15,0.15826,17.593
76,50,16,0.73964,17.794
76,50,17,0.34769,17.990
76,51,9,0.10616,15.904
76,51,10,0.09830,16.321
76,51,11,0.30212,16.756
76,51,12,0.24077,17.022
76,51,15,0.21221,17.593
76,51,16,0.72015,17.794
76,51,17,0.19364,17.990
76,52,9,0.02278,15.904
76,52,14,0.03522,17.425
76,52,15,0.33539,17.593
76,52,16,0.59969,17.794
76,53,14,0.08758,17.425
76,53,15,0.35632,17.593
76,53,16,0.12094,17.794
76,54,10,0.00196,16.321
76,58,6,0.00420,14.607
76,59,3,0.01542,12.521
76,59,4,0.08080,13.314
76,59,5,0.05960,14.001
76,60,3,0.00164,12.521
76,60,4,0.07698,13.314
76,60,5,0.13654,14.001
76,60,6,0.03465,14.607
76,61,4,0.01911,13.314
76,61,5,0.13498,14.001
76,61,6,0.09606,14.607
76,61,7,0.00360,15.106
76,62,5,0.10810,14.001
76,62,6,0.18314,14.607
76,62,7,0.02963,15.106
76,63,4,0.01150,13.314
76,63,5,0.09330,14.001
76,63,6,0.24041,14.607
76,63,7,0.15022,15.106
76,63,8,0.02070,15.532
76,64,4,0.02324,13.314
76,64,5,0.10010,14.001
76,64,6,0.19991,14.607
76,64,7,0.24937,15.106
76,64,8,0.03279,15.532
76,65,4,0.02703,13.314
76,65,5,0.10977,14.001
76,65,6,0.10975,14.607
76,65,7,0.17264,15.106
76,65,8,0.04602,15.532
76,66,4,0.02389,13.314
76,66,5,0.11052,14.001
76,66,6,0.09604,14.607
76,66,7,0.05400,15.106
76,67,4,0.01761,13.314
76,67,5,0.10727,14.001
76,67,6,0.10306,14.607
76,68,4,0.01788,13.314
76,68,5,0.10664,14.001
76,68,6,0.07373,14.607
76,69,4,0.03430,13.314
76,69,5,0.11064,14.001
76,69,6,0.04582,14.607
76,70,4,0.04060,13.314
76,70,5,0.10614,14.001
76,70,6,0.03823,14.607
76,71,4,0.01753,13.314
76,71,5,0.06556,14.001
76,71,6,0.03790,14.607
76,72,4,0.00326,13.314
76,72,5,0.04233,14.001
76,72,6,0.02360,14.607
76,73,4,0.02641,13.314
76,73,5,0.03036,14.001
76,73,6,0.02044,14.607
76,74,4,0.07488,13.314
76,74,5,0.01744,14.001
76,74,6,0.03652,14.607
76,75,4,0.07783,13.314
76,75,5,0.03643,14.001
76,75,6,0.04268,14.607
76,76,4,0.04316,13.314
76,76,5,0.05376,14.001
76,76,6,0.01634,14.607
76,76,7,0.04172,15.106
76,77,4,0.04247,13.314
76,77,5,0.04135,14.001
76,77,7,0.03272,15.106
76,78,4,0.05685,13.314
76,78,5,0.00698,14.001
76,79,4,0.02150,13.314
76,82,4,0.00598,13.314
76,83,4,0.00799,13.314
77,36,3,0.01232,12.521
77,37,3,0.00545,12.521
77,37,4,0.06302,13.314
77,37,5,0.05739,14.001
77,38,3,0.01319,12.521
77,38,4,0.13155,13.314
77,38,5,0.11362,14.001
77,38,8,0.01197,15.532
77,39,3,0.00979,12.521
77,39,4,0.14537,13.314
77,39,5,0.14212,14.001
77,39,6,0.02573,14.607
77,39,8,0.05818,15.532
77,39,9,0.02520,15.904
77,39,12,0.06250,17.022
77,39,13,0.02630,17.261
77,40,4,0.10222,13.314
77,40,5,0.13452,14.001
77,40,6,0.11661,14.607
77,40,9,0.08098,15.904
77,40,10,0.03038,16.321
77,40,12,0.29145,17.022
77,40,13,0.55905,17.261
77,40,14,0.35930,17.425
77,41,4,0.04229,13.314
77,41,5,0.07877,14.001
77,41,6,0.15972,14.607
77,41,7,0.05610,15.106
77,41,9,0.03802,15.904
77,41,10,0.14906,16.321
77,41,11,0.02003,16.756
77,41,12,0.31595,17.022
77,41,13,0.49946,17.261
77,41,14,0.75432,17.425
77,41,15,0.14831,17.593
77,42,4,0.00900,13.314
77,42,5,0.01775,14.001
77,42,6,0.11922,14.607
77,42,7,0.14297,15.106
77,42,10,0.19168,16.321
77,42,11,0.27076,16.756
77,42,12,0.43590,17.022
77,42,13,0.31584,17.261
77,42,14,0.60589,17.425
77,42,15,0.30921,17.593
77,43,5,0.00490,14.001
77,43,6,0.06937,14.607
77,43,7,0.18270,15.106
77,43,8,0.00141,15.532
77,43,10,0.09006,16.321
77,43,11,0.32950,16.756
77,43,12,0.42230,17.022
77,43,13,0.28576,17.261
77,43,14,0.41538,17.425
77,43,15,0.35110,17.593
77,44,5,0.01029,14.001
77,44,6,0.06353,14.607
77,44,7,0.18413,15.106
77,44,8,0.10091,15.532
77,44,10,0.00876,16.321
77,44,11,0.25109,16.756
77,44,12,0.37176,17.022
77,44,13,0.15045,17.261
77,44,14,0.24856,17.425
77,44,15,0.27724,17.593
77,45,6,0.03886,14.607
77,45,7,0.14724,15.106
77,45,8,0.26223,15.532
77,45,9,0.11673,15.904
77,45,10,0.06393,16.321
77,45,11,0.11596,16.756
77,45,12,0.31480,17.022
77,45,13,0.05636,17.261
77,45,14,0.11708,17.425
77,45,15,0.30389,17.593
77,45,16,0.00615,17.794
77,46,4,0.00140,13.314
77,46,7,0.08982,15.106
77,46,8,0.29382,15.532
77,46,9,0.23603,15.904
77,46,10,0.14738,16.321
77,46,11,0.12561,16.756
77,46,12,0.35205,17.022
77,46,13,0.06225,17.261
77,46,14,0.01137,17.425
77,46,15,0.37262,17.593
77,46,16,0.10013,17.794
77,47,7,0.03164,15.106
77,47,8,0.18789,15.532
77,47,9,0.25012,15.904
77,47,10,0.24421,16.321
77,47,11,0.22703,16.756
77,47,12,0.43195,17.022
77,47,13,0.09421,17.261
77,47,15,0.41317,17.593
77,47,16,0.40967,17.794
77,48,7,0.02051,15.106
77,48,8,0.12435,15.532
77,48,9,0.27173,15.904
77,48,10,0.32259,16.321
77,48,11,0.31802,16.756
77,48,12,0.32240,17.022
77,48,13,0.06063,17.261
77,48,15,0.36261,17.593
77,48,16,0.58953,17.794
77,48,17,0.20083,17.990
77,49,8,0.07176,15.532
77,49,9,0.24528,15.904
77,49,10,0.36399,16.321
77,49,11,0.37380,16.756
77,49,12,0.08847,17.022
77,49,15,0.27419,17.593
77,49,16,0.57901,17.794
77,49,17,0.36728,17.990
77,50,8,0.02333,15.532
77,50,9,0.20078,15.904
77,50,10,0.27755,16.321
77,50,11,0.27469,16.756
77,50,12,0.02513,17.022
77,50,14,0.01156,17.425
77,50,15,0.24545,17.593
77,50,16,0.63380,17.794
77,50,17,0.45328,17.990
77,51,8,0.03051,15.532
77,51,9,0.19038,15.904
77,51,10,0.04159,16.321
77,51,11,0.01260,16.756
77,51,14,0.03067,17.425
